0.000000000000000000e+00,-7.985898127509208534e-38,-1.000000000000000056e-01,1.572779281039945045e-36,2.573912809752319655e-36,-1.638352302407472081e-17,4.265185513453925517e-34,-5.359374916802893188e-35,-2.136657567478300347e-15,-1.863356176041057697e-32
2.001205545509340215e-03,-7.470805268932892134e-38,-1.000000000000000056e-01,2.426330584490485079e-36,2.466660701730661181e-36,-2.065941399696679180e-17,3.892289629601120490e-34,-5.814566861363311576e-35,-2.070050659839562319e-15,-1.744246331782612570e-32
4.002411091018680429e-03,-6.955712410356575734e-38,-1.000000000000000056e-01,3.279881887941025113e-36,2.359408593709002707e-36,-2.493530496985886279e-17,3.519393745748316318e-34,-6.269758805923731033e-35,-2.003443752200823895e-15,-1.625136487524167442e-32
6.003616636528021078e-03,-6.440619551780259334e-38,-1.000000000000000056e-01,4.133433191391565147e-36,2.252156485687343899e-36,-2.921119594275093378e-17,3.146497861895511291e-34,-6.724950750484149421e-35,-1.936836844562085867e-15,-1.506026643265722315e-32
8.004822182037360859e-03,-5.925526693203942934e-38,-1.000000000000000056e-01,4.986984494842104512e-36,2.144904377665685425e-36,-3.348708691564300477e-17,2.773601978042706692e-34,-7.180142695044568879e-35,-1.870229936923347838e-15,-1.386916799007277461e-32
1.000602772754670064e-02,-5.410433834627627578e-38,-1.000000000000000056e-01,5.840535798292644546e-36,2.037652269644026951e-36,-3.776297788853507576e-17,2.400706094189902093e-34,-7.635334639604987267e-35,-1.803623029284609809e-15,-1.267806954748832333e-32
1.200723327305604216e-02,-4.895340976051310134e-38,-1.000000000000000056e-01,6.694087101743185248e-36,1.930400161622368143e-36,-4.203886886142715291e-17,2.027810210337097066e-34,-8.090526584165405655e-35,-1.737016121645871386e-15,-1.148697110490387206e-32
1.400843881856538194e-02,-4.380248117474994778e-38,-1.000000000000000056e-01,7.547638405193725282e-36,1.823148053600709669e-36,-4.631475983431921774e-17,1.654914326484292467e-34,-8.545718528725825112e-35,-1.670409214007133357e-15,-1.029587266231942078e-32
1.600964436407472172e-02,-3.865155258898678378e-38,-1.000000000000000056e-01,8.401189708644263979e-36,1.715895945579051196e-36,-5.059065080721128873e-17,1.282018442631487868e-34,-9.000910473286243500e-35,-1.603802306368395132e-15,-9.104774219734970876e-33
1.801084990958406323e-02,-3.350062400322361977e-38,-1.000000000000000056e-01,9.254741012094805349e-36,1.608643837557392722e-36,-5.486654178010336588e-17,9.091225587786832683e-35,-9.456102417846661889e-35,-1.537195398729656906e-15,-7.913675777150518232e-33
2.001205545509340128e-02,-2.834969541746045577e-38,-1.000000000000000056e-01,1.010829231554534405e-35,1.501391729535734081e-36,-5.914243275299542454e-17,5.362266749258786690e-35,-9.911294362407081346e-35,-1.470588491090918877e-15,-6.722577334566069694e-33
2.201326100060274280e-02,-2.319876683169729177e-38,-1.000000000000000056e-01,1.096184361899588408e-35,1.394139621514075440e-36,-6.341832372588750170e-17,1.633307910730736421e-35,-1.036648630696750080e-34,-1.403981583452180848e-15,-5.531478891981618419e-33
2.401446654611208431e-02,-1.804783824593412777e-38,-1.000000000000000056e-01,1.181539492244642411e-35,1.286887513492416966e-36,-6.769421469877957885e-17,-2.095650927797313848e-35,-1.082167825152791812e-34,-1.337374675813442425e-15,-4.340380449397167143e-33
2.601567209162142236e-02,-1.289690966017097421e-38,-1.000000000000000056e-01,1.266894622589696548e-35,1.179635405470758492e-36,-7.197010567167164367e-17,-5.824609766325355564e-35,-1.127687019608833544e-34,-1.270767768174704396e-15,-3.149282006812715868e-33
2.801687763713076387e-02,-7.745981074407810212e-39,-1.000000000000000056e-01,1.352249752934750552e-35,1.072383297449099851e-36,-7.624599664456370850e-17,-9.553568604853405833e-35,-1.173206214064875704e-34,-1.204160860535966368e-15,-1.958183564228264593e-33
3.001808318264010192e-02,-2.595052488644646211e-39,-1.000000000000000056e-01,1.437604883279804288e-35,9.651311894274415443e-37,-8.052188761745577333e-17,-1.328252744338144755e-34,-1.218725408520917436e-34,-1.137553952897228142e-15,-7.670851216438160546e-34
3.201928872814944343e-02,2.555876097118517790e-39,-1.000000000000000056e-01,1.522960013624858291e-35,8.578790814057827363e-37,-8.479777859034786281e-17,-1.701148628190949782e-34,-1.264244602976959381e-34,-1.070947045258489916e-15,4.240133209406352206e-34
3.402049427365878148e-02,7.706804682881671350e-39,-1.000000000000000056e-01,1.608315143969912295e-35,7.506269733841242624e-37,-8.907366956323992763e-17,-2.074044512043753953e-34,-1.309763797433001327e-34,-1.004340137619751887e-15,1.615111763525086496e-33
3.602169981916812647e-02,1.285773326864484579e-38,-1.000000000000000056e-01,1.693670274314966565e-35,6.433748653624654544e-37,-9.334956053613201711e-17,-2.446940395896558980e-34,-1.355282991889043059e-34,-9.377332299810136611e-16,2.806210206109540508e-33
3.802290536467746451e-02,1.800866185440799935e-38,-1.000000000000000056e-01,1.779025404660020301e-35,5.361227573408069806e-37,-9.762545150902408194e-17,-2.819836279749363152e-34,-1.400802186345085005e-34,-8.711263223422756324e-16,3.997308648693989046e-33
4.002411091018680256e-02,2.315959044017117379e-38,-1.000000000000000056e-01,1.864380535005074305e-35,4.288706493191485067e-37,-1.019013424819161468e-16,-3.192732163602168179e-34,-1.446321380801126950e-34,-8.045194147035374065e-16,5.188407091278437585e-33
4.202531645569614754e-02,2.831051902593434823e-38,-1.000000000000000056e-01,1.949735665350128308e-35,3.216185412974896987e-37,-1.061772334548082116e-16,-3.565628047454974061e-34,-1.491840575257168682e-34,-7.379125070647991806e-16,6.379505533862894334e-33
